nose_X,nose_Y,neck_X,neck_Y,leftEye_X,leftEye_Y,rightEye_X,rightEye_Y,leftEar_X,leftEar_Y,rightEar_X,rightEar_Y,leftShoulder_X,leftShoulder_Y,rightShoulder_X,rightShoulder_Y,leftElbow_X,leftElbow_Y,rightElbow_X,rightElbow_Y,leftWrist_X,leftWrist_Y,rightWrist_X,rightWrist_Y,wrist_0_X,wrist_0_Y,thumbCMC_0_X,thumbCMC_0_Y,thumbMP_0_X,thumbMP_0_Y,thumbIP_0_X,thumbIP_0_Y,thumbTip_0_X,thumbTip_0_Y,indexMCP_0_X,indexMCP_0_Y,indexPIP_0_X,indexPIP_0_Y,indexDIP_0_X,indexDIP_0_Y,indexTip_0_X,indexTip_0_Y,middleMCP_0_X,middleMCP_0_Y,middlePIP_0_X,middlePIP_0_Y,middleDIP_0_X,middleDIP_0_Y,middleTip_0_X,middleTip_0_Y,ringMCP_0_X,ringMCP_0_Y,ringPIP_0_X,ringPIP_0_Y,ringDIP_0_X,ringDIP_0_Y,ringTip_0_X,ringTip_0_Y,littleMCP_0_X,littleMCP_0_Y,littlePIP_0_X,littlePIP_0_Y,littleDIP_0_X,littleDIP_0_Y,littleTip_0_X,littleTip_0_Y,wrist_1_X,wrist_1_Y,thumbCMC_1_X,thumbCMC_1_Y,thumbMP_1_X,thumbMP_1_Y,thumbIP_1_X,thumbIP_1_Y,thumbTip_1_X,thumbTip_1_Y,indexMCP_1_X,indexMCP_1_Y,indexPIP_1_X,indexPIP_1_Y,indexDIP_1_X,indexDIP_1_Y,indexTip_1_X,indexTip_1_Y,middleMCP_1_X,middleMCP_1_Y,middlePIP_1_X,middlePIP_1_Y,middleDIP_1_X,middleDIP_1_Y,middleTip_1_X,middleTip_1_Y,ringMCP_1_X,ringMCP_1_Y,ringPIP_1_X,ringPIP_1_Y,ringDIP_1_X,ringDIP_1_Y,ringTip_1_X,ringTip_1_Y,littleMCP_1_X,littleMCP_1_Y,littlePIP_1_X,littlePIP_1_Y,littleDIP_1_X,littleDIP_1_Y,littleTip_1_X,littleTip_1_Y,labels
0.29512495,0.5801118,0.28259856,0.9633391,0.3168537,0.49409744,0.26702154,0.49689502,0.33388364,0.5252215,0.24358097,0.5263773,0.40216476,0.9650489,0.16303231,0.96162915,0.46793652,1.5557793,0.07509243,1.5570912,0.347002,1.7815834,0.19047621,1.8138655,0.91666675,0.5158815,0.8238284,0.36560845,0.63966674,0.29318142,0.47063223,0.29997194,0.3270784,0.31545854,0.48095113,0.4525786,0.28352478,0.4880318,0.16329129,0.5025317,0.08333339,0.5081382,0.5005659,0.55467737,0.31653738,0.57917434,0.19295926,0.58674175,0.09693404,0.5876341,0.53029764,0.6302394,0.3595823,0.64955324,0.2530647,0.6525772,0.16546582,0.65468705,0.5658702,0.6834207,0.4111017,0.6998302,0.32186908,0.70392513,0.24620688,0.7068187,0.08333333,0.51726437,0.17436591,0.39465553,0.31768516,0.3420672,0.46840423,0.34094137,0.58833694,0.32957923,0.4292309,0.50408876,0.64589906,0.50688505,0.76956964,0.4957575,0.86845803,0.4874391,0.43344173,0.5811372,0.6657474,0.5740989,0.8077,0.5584441,0.9166667,0.54886997,0.42216325,0.62865824,0.6357943,0.63869286,0.7674566,0.63262594,0.86797315,0.62677526,0.40749252,0.6541122,0.5768129,0.6696937,0.683723,0.6704209,0.7719978,0.6680223,0
0.29504302,0.58022475,0.28291988,0.9631684,0.31681052,0.49418676,0.26707378,0.4969751,0.33408552,0.5252726,0.2434931,0.5270712,0.40243277,0.9645755,0.163407,0.9617613,0.46643385,1.5563667,0.07499546,1.5570596,0.34641597,1.7809966,0.19077982,1.8097321,0.91666657,0.50723547,0.82072717,0.36038595,0.63808984,0.29608375,0.46780673,0.30209175,0.32683524,0.31607792,0.48285624,0.44533283,0.2848334,0.4761037,0.16495293,0.49016237,0.08333328,0.49787968,0.50187033,0.5443776,0.31264108,0.56902516,0.18794475,0.5774708,0.08981109,0.5797305,0.5300588,0.61999243,0.35484228,0.6421142,0.2436033,0.6481112,0.15092824,0.65145373,0.5628468,0.6766833,0.40380487,0.6975144,0.3078046,0.70257634,0.2266634,0.70391613,0.08333333,0.52524716,0.1759089,0.3984225,0.3163786,0.3447748,0.46525276,0.34306386,0.5858524,0.33275902,0.4237523,0.50430614,0.6391513,0.5070715,0.7643556,0.49788287,0.8624362,0.4915769,0.4292997,0.5824978,0.66271484,0.5766486,0.80686414,0.56279516,0.9166667,0.5545922,0.42315063,0.63168967,0.6381577,0.6393613,0.7707222,0.63267756,0.87194586,0.6270351,0.41232353,0.65704083,0.5789012,0.66724086,0.684094,0.666184,0.76934487,0.66246897,0
0.2948623,0.5802697,0.2831673,0.96307683,0.31665245,0.49404407,0.2671202,0.49701875,0.33417612,0.52499914,0.24333991,0.5273667,0.40263912,0.96422005,0.16369551,0.9619337,0.46478042,1.5580138,0.07483858,1.5566937,0.3459825,1.7803148,0.19060324,1.8059543,0.91666675,0.518173,0.8165693,0.36810178,0.6386316,0.2971414,0.46606404,0.30581316,0.32507738,0.32043537,0.4858381,0.45219028,0.2853441,0.4912221,0.16515064,0.5100196,0.08333338,0.521429,0.5036941,0.5524041,0.3136649,0.5782042,0.19259657,0.5868493,0.0978926,0.590609,0.53239936,0.62841135,0.35778132,0.64750236,0.24963343,0.6520494,0.16195188,0.6552909,0.5653829,0.68562824,0.40662444,0.7005473,0.31362483,0.7026051,0.23823363,0.70285875,0.0833333,0.52374613,0.1745165,0.39796287,0.3164525,0.34523076,0.4659529,0.34193122,0.58400166,0.32663557,0.42856857,0.50443697,0.6448773,0.50903016,0.77000713,0.5010483,0.8663536,0.4962488,0.43309256,0.58270866,0.6658546,0.57857203,0.80864877,0.5664603,0.91666657,0.5598698,0.42424327,0.63274866,0.6378921,0.6417208,0.7703031,0.63557404,0.871452,0.6298579,0.40963605,0.6604131,0.57555485,0.6733642,0.68064916,0.67238206,0.76624876,0.66819286,0
0.29622725,0.5819783,0.285106,0.96552473,0.31816712,0.4952286,0.26894116,0.49842715,0.33572826,0.52666074,0.24455136,0.52928495,0.4042549,0.9648577,0.16595711,0.96619177,0.4661909,1.5651448,0.07597527,1.5610515,0.35630977,1.6633594,0.19246762,1.7823131,0.9166667,0.46401918,0.7790451,0.34218135,0.5829887,0.29642013,0.42029074,0.31602058,0.30456105,0.32017964,0.4945266,0.3867027,0.27901828,0.45836434,0.17227408,0.49737403,0.09235089,0.52619106,0.5199516,0.4739431,0.2914798,0.540234,0.17163387,0.5757823,0.08333331,0.6017588,0.5565249,0.55529076,0.34234482,0.61851007,0.23650157,0.6448614,0.16244382,0.6613435,0.60031796,0.6329178,0.42258498,0.68122566,0.3384142,0.69622535,0.2807255,0.7035799,0.08333334,0.54534537,0.14093894,0.40847665,0.26537892,0.32458925,0.40128127,0.2984766,0.511336,0.28435996,0.42004246,0.47949836,0.6304768,0.49296582,0.75920445,0.49753156,0.8615275,0.50684834,0.4436238,0.570107,0.66805524,0.5701859,0.80759424,0.5718669,0.9166667,0.58219856,0.44527766,0.63683826,0.6585299,0.64180714,0.78442353,0.65507865,0.88313544,0.6718302,0.43143505,0.68388724,0.6046128,0.69853246,0.70368516,0.70658255,0.7849464,0.71563995,0
0.29786593,0.58329487,0.28717315,0.9708581,0.32009327,0.49620372,0.27098244,0.49942675,0.337625,0.529349,0.24594294,0.5312259,0.4059776,0.97051907,0.16836871,0.97119707,0.4680373,1.5788065,0.07640095,1.5562135,0.3846226,1.5037978,0.18340506,1.6908693,0.91666675,0.4970037,0.72710437,0.39087042,0.52475405,0.32985497,0.3845306,0.28672466,0.2927555,0.25429568,0.4597428,0.37126413,0.26398236,0.431485,0.165192,0.48402694,0.09379545,0.5316894,0.49137273,0.45673698,0.29191703,0.52878535,0.17651542,0.5862031,0.08333339,0.63833696,0.54032886,0.54802775,0.3648951,0.6234763,0.26857787,0.67523474,0.19055256,0.71849835,0.59926844,0.6395746,0.46938112,0.68834114,0.4063132,0.7188641,0.35161284,0.7457045,0.083333336,0.711638,0.09065131,0.5367208,0.2091468,0.3825394,0.31286904,0.2832546,0.34116066,0.18180609,0.61113447,0.4195491,0.77341545,0.41043293,0.8320637,0.4475017,0.8727666,0.4921746,0.6792687,0.5377214,0.83399534,0.53245085,0.88690746,0.5650616,0.9166667,0.6050954,0.6935001,0.6568823,0.8327445,0.6640693,0.86958957,0.6909902,0.8840825,0.7199005,0.6690628,0.77874655,0.79143316,0.79976827,0.80698085,0.80870414,0.80988437,0.8181942,0
0.29882377,0.583766,0.28823972,0.97426677,0.32123044,0.49636933,0.2721235,0.49962956,0.33869967,0.53073883,0.24667805,0.5321827,0.40686643,0.9742778,0.169613,0.9742558,0.4692808,1.5894592,0.07659786,1.5555899,0.39109382,1.4919034,0.18041259,1.6784415,0.91666675,0.49961877,0.74466026,0.39891392,0.547328,0.33571458,0.40470317,0.29456145,0.30399093,0.2581641,0.48836377,0.3745834,0.29532877,0.42491543,0.1860012,0.47260514,0.10635593,0.5183838,0.51466644,0.4510454,0.31085837,0.52074313,0.18561582,0.5766644,0.08333341,0.6270875,0.55942214,0.5361209,0.3749332,0.61064047,0.2690603,0.66712373,0.1839901,0.7136181,0.6169009,0.62344354,0.48140892,0.6750262,0.40924314,0.7108471,0.34619278,0.7418358,0.0833333,0.68194973,0.088739336,0.521438,0.1918748,0.37917918,0.29916418,0.28491786,0.3297937,0.18771678,0.521787,0.435257,0.7014113,0.41064715,0.799409,0.44234514,0.87802523,0.48463115,0.57345843,0.54423493,0.7346185,0.5271765,0.8333078,0.5512907,0.9166666,0.5851021,0.58041966,0.6531849,0.72952586,0.64910066,0.82211924,0.6743534,0.895787,0.7060589,0.5519093,0.7660161,0.68369734,0.7774443,0.7567049,0.7936985,0.82272434,0.81228316,0
0.30048233,0.58644056,0.2895398,0.97932464,0.3234172,0.49853945,0.27374965,0.50147355,0.3412717,0.533422,0.24852158,0.5343493,0.40794984,0.97952634,0.17112978,0.979123,0.47325572,1.6240463,0.076861486,1.5846832,0.4003264,1.4010401,0.17944606,1.6071146,0.6831656,0.9070716,0.43867058,0.7344366,0.2676642,0.5109248,0.17593528,0.33341986,0.08333337,0.19539136,0.36246142,0.39387533,0.36472034,0.2106973,0.3952836,0.14084464,0.4176442,0.092928536,0.4973406,0.4341873,0.5105717,0.2659607,0.5454936,0.19827273,0.5774128,0.1513371,0.6411239,0.5055032,0.66674405,0.35178778,0.7067296,0.28464517,0.7429762,0.23104672,0.79801905,0.60301894,0.8380745,0.47969803,0.87595564,0.41268033,0.91666675,0.3535203,0.14218403,0.91666687,0.08510445,0.6576896,0.16864169,0.41017136,0.2508624,0.23423466,0.22463493,0.08333353,0.57044476,0.4031056,0.7898119,0.24191196,0.7077414,0.26865396,0.61553764,0.3330708,0.6922674,0.5242086,0.9037547,0.37007996,0.8321475,0.3852694,0.7505722,0.44353154,0.75936836,0.66151655,0.91489553,0.5465526,0.84640443,0.5593913,0.7668229,0.6088696,0.7915885,0.8046512,0.90768176,0.71695316,0.84462434,0.71643,0.77581984,0.74997956,0
0.3025356,0.5894105,0.29061988,0.98417455,0.32584974,0.50105923,0.27577898,0.50304747,0.34401053,0.53623235,0.25055987,0.53605694,0.40884987,0.98445004,0.17238986,0.9838991,0.47740036,1.6434033,0.07727405,1.6077986,0.406981,1.3826528,0.18024729,1.591539,0.6160408,0.9073271,0.39546967,0.74390686,0.24826805,0.523553,0.17072919,0.34949514,0.08333337,0.21596186,0.33945325,0.4633698,0.34818396,0.2756563,0.40240863,0.1731684,0.46033797,0.09267277,0.4790468,0.4966635,0.50395185,0.3176543,0.5579567,0.21390043,0.6210794,0.1316295,0.6277138,0.5517964,0.6538892,0.386139,0.7117331,0.285707,0.7718098,0.20383778,0.78435636,0.6236369,0.81890607,0.4849462,0.8637438,0.3976215,0.91666675,0.3200251,0.15220173,0.9166667,0.08719445,0.65389967,0.16091348,0.40640128,0.2295481,0.2302442,0.18916938,0.083333336,0.5756569,0.3704022,0.7695182,0.22759676,0.68498755,0.25648624,0.5932006,0.3122038,0.70796067,0.49107257,0.89627844,0.35879615,0.8071119,0.3803328,0.7119135,0.42864057,0.78210396,0.6278416,0.91280556,0.5305657,0.82788664,0.5468332,0.7310802,0.587463,0.81925684,0.771711,0.90833104,0.7001796,0.83059067,0.70072675,0.74526614,0.7239484,0
0.30302173,0.59149474,0.2918229,0.9874706,0.32663766,0.5029261,0.27630338,0.50461406,0.34513578,0.5383821,0.2518796,0.53783566,0.40985206,0.98872143,0.17379378,0.9862198,0.48080134,1.6522462,0.08201817,1.621288,0.41594946,1.3095542,0.18358386,1.468969,0.60473937,0.9166666,0.3969114,0.7948216,0.26150352,0.60962003,0.18323696,0.45723394,0.08575279,0.35049564,0.3986171,0.47601208,0.42470732,0.28748494,0.46778488,0.18449196,0.5115657,0.098069265,0.5327866,0.4913507,0.5713341,0.29242274,0.6147814,0.17854786,0.65882176,0.08333334,0.66388404,0.53810465,0.71092576,0.35040745,0.7589241,0.24306002,0.8029424,0.15003434,0.79218435,0.60889536,0.8383045,0.46846473,0.8763057,0.38041347,0.9142474,0.30041707,0.19009623,0.9166667,0.12896566,0.6553814,0.19351985,0.40105644,0.23940706,0.21841744,0.17956536,0.083333336,0.44385558,0.38073602,0.6407133,0.18527822,0.65895665,0.13377531,0.65896213,0.102482,0.5670427,0.48256135,0.7696581,0.27997655,0.7870521,0.2074472,0.7830009,0.1609908,0.6614372,0.6068111,0.81939745,0.42709905,0.8185576,0.35720435,0.7973541,0.3087377,0.73965037,0.74286884,0.8632936,0.6143446,0.87103415,0.5550698,0.86968875,0.5117104,0
0.30308616,0.59651005,0.29467422,0.9853656,0.32755962,0.50773156,0.2763598,0.5094503,0.34636962,0.54211706,0.25498268,0.541726,0.412228,0.9868381,0.17712043,0.9838932,0.49648744,1.6433964,0.102132834,1.6355139,0.42700917,1.1931226,0.19929293,1.2280139,0.6823512,0.9166667,0.4840226,0.85093564,0.32961163,0.71304655,0.23034646,0.5979857,0.120112814,0.5284861,0.4675387,0.5065735,0.47784075,0.3283549,0.50483274,0.23207772,0.53429645,0.15112542,0.5846097,0.49485683,0.59442896,0.29428813,0.6189354,0.17879699,0.6456891,0.08333332,0.6960133,0.51957786,0.7287005,0.33162826,0.7572717,0.22351117,0.78083456,0.13067864,0.8051021,0.5730677,0.8399237,0.43774524,0.8622991,0.35171026,0.87988704,0.27365166,0.26169983,0.91666657,0.19506569,0.72998303,0.2138154,0.5346236,0.21870247,0.38889918,0.1464879,0.3058504,0.33597526,0.4875246,0.45605826,0.2892762,0.5320555,0.18324709,0.5934899,0.09651231,0.43886274,0.5247465,0.57217234,0.31370842,0.650901,0.18653962,0.70894766,0.083333276,0.53750914,0.5895658,0.6633605,0.39446718,0.7238884,0.28139612,0.76288635,0.18668965,0.6333211,0.6748377,0.7426546,0.5275068,0.802976,0.43664405,0.8535121,0.35793048,0
